branch,address,latitude,longitude,district,forecast_day,hour,temperature,content,wind,humidity,uv_index
NGUYỄN TRÃI,878 NGUYỄN TRÃI PHƯỜNG 14 Quận 5,10.754868,106.667671,Quận 5,2 ngày tới,22,27°,Có mây,TN 15 km/h,90%,
NGUYỄN TRÃI,878 NGUYỄN TRÃI PHƯỜNG 14 Quận 5,10.754868,106.667671,Quận 5,2 ngày tới,23,27°,Mưa dông,TN 13 km/h,91%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,14,33°,Có mây,T 19 km/h,61%,3.3 (Trung bình)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,15,32°,Có mây,T 17 km/h,64%,1.6 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,16,31°,Có mây,TTN 15 km/h,67%,0.7 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,17,30°,Có mây,TTN 17 km/h,71%,0.4 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,18,29°,Mưa,TTN 17 km/h,80%,0.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,19,28°,Có mây,TTN 17 km/h,83%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,20,28°,Mưa dông,TTN 15 km/h,86%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,21,27°,Có mây,TTN 13 km/h,88%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,22,27°,Mưa dông,TTN 13 km/h,91%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,hôm nay,23,27°,Có mây,TTN 11 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,00,27°,Có mây,TTN 11 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,01,27°,Có mây,TTN 11 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,02,26°,Mưa rào,TTN 11 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,03,26°,Có mây,TTN 11 km/h,93%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,04,26°,Có mây,TTN 11 km/h,98%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,05,26°,Có mây,TTN 11 km/h,95%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,06,26°,Có mây,TTN 11 km/h,95%,0.1 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,07,27°,Có mây,TTN 11 km/h,93%,0.6 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,08,28°,Có mây,TTN 15 km/h,87%,1.2 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,09,29°,Có mây,TTN 17 km/h,80%,1.1 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,10,30°,Có mây,TTN 19 km/h,76%,2.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,11,28°,Mưa,TTN 20 km/h,89%,2.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,12,28°,Mưa,T 20 km/h,89%,2.2 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,13,29°,Có mây,T 20 km/h,77%,2.6 (Trung bình)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,14,30°,Mưa,TTN 22 km/h,73%,1.6 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,15,31°,Mưa,TN 22 km/h,76%,0.9 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,16,30°,Có mây,TN 20 km/h,73%,1.2 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,17,28°,Mưa,TN 20 km/h,84%,0.2 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,18,27°,Mưa,TN 19 km/h,91%,0.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,19,28°,Có mây,TN 17 km/h,82%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,20,27°,Có mây,TN 17 km/h,84%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,21,27°,Mưa rào,TN 15 km/h,85%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,22,27°,Có mây,TTN 15 km/h,89%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,ngày mai,23,27°,Có mây,TTN 15 km/h,91%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,00,27°,Có mây,TN 13 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,01,27°,Có mây,TN 13 km/h,92%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,02,27°,Có mây,TN 13 km/h,93%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,03,26°,Có mây,TN 13 km/h,98%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,04,26°,Nhiều mây,TN 11 km/h,94%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,05,26°,Có mây,TN 11 km/h,94%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,06,27°,Có mây,TN 11 km/h,95%,0.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,07,27°,Có mây,TN 13 km/h,93%,0.4 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,08,28°,Mưa,TN 15 km/h,88%,0.6 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,09,29°,Có mây,TTN 19 km/h,81%,1.1 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,10,29°,Mưa,TTN 20 km/h,86%,1.4 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,11,30°,Có mây,TTN 20 km/h,75%,2.5 (Trung bình)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,12,31°,Có mây,TTN 22 km/h,72%,2.9 (Trung bình)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,13,32°,Có mây,TTN 22 km/h,67%,2.5 (Trung bình)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,14,31°,Mưa,TTN 22 km/h,79%,1.4 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,15,29°,Mưa,TTN 22 km/h,85%,0.8 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,16,29°,Có mây,TTN 22 km/h,78%,1.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,17,29°,Có mây,TTN 20 km/h,78%,0.5 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,18,29°,Mưa,TTN 19 km/h,80%,0.0 (Thấp)
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,19,28°,Có mây,TTN 17 km/h,83%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,20,27°,Có mây,TTN 17 km/h,86%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,21,27°,Có mây,TN 15 km/h,88%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,22,27°,Có mây,TN 15 km/h,90%,
CÁCH MẠNG THÁNG 8,129A CMT8 PHƯỜNG 5 Quận 3,10.774605,106.68866,Quận 3,2 ngày tới,23,27°,Mưa dông,TN 13 km/h,91%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,14,33°,Có mây,T 19 km/h,61%,3.3 (Trung bình)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,15,32°,Có mây,T 17 km/h,64%,1.6 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,16,31°,Có mây,TTN 15 km/h,67%,0.7 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,17,30°,Có mây,TTN 17 km/h,71%,0.4 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,18,29°,Mưa,TTN 17 km/h,80%,0.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,19,28°,Có mây,TTN 17 km/h,83%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,20,28°,Mưa dông,TTN 15 km/h,86%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,21,27°,Có mây,TTN 13 km/h,88%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,22,27°,Mưa dông,TTN 13 km/h,91%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,hôm nay,23,27°,Có mây,TTN 11 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,00,27°,Có mây,TTN 11 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,01,27°,Có mây,TTN 11 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,02,26°,Mưa rào,TTN 11 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,03,26°,Có mây,TTN 11 km/h,93%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,04,26°,Có mây,TTN 11 km/h,98%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,05,26°,Có mây,TTN 11 km/h,95%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,06,26°,Có mây,TTN 11 km/h,95%,0.1 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,07,27°,Có mây,TTN 11 km/h,93%,0.6 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,08,28°,Có mây,TTN 15 km/h,87%,1.2 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,09,29°,Có mây,TTN 17 km/h,80%,1.1 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,10,30°,Có mây,TTN 19 km/h,76%,2.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,11,28°,Mưa,TTN 20 km/h,89%,2.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,12,28°,Mưa,T 20 km/h,89%,2.2 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,13,29°,Có mây,T 20 km/h,77%,2.6 (Trung bình)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,14,30°,Mưa,TTN 22 km/h,73%,1.6 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,15,31°,Mưa,TN 22 km/h,76%,0.9 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,16,30°,Có mây,TN 20 km/h,73%,1.2 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,17,28°,Mưa,TN 20 km/h,84%,0.2 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,18,27°,Mưa,TN 19 km/h,91%,0.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,19,28°,Có mây,TN 17 km/h,82%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,20,27°,Có mây,TN 17 km/h,84%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,21,27°,Mưa rào,TN 15 km/h,85%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,22,27°,Có mây,TTN 15 km/h,89%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,ngày mai,23,27°,Có mây,TTN 15 km/h,91%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,00,27°,Có mây,TN 13 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,01,27°,Có mây,TN 13 km/h,92%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,02,27°,Có mây,TN 13 km/h,93%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,03,26°,Có mây,TN 13 km/h,98%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,04,26°,Nhiều mây,TN 11 km/h,94%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,05,26°,Có mây,TN 11 km/h,94%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,06,27°,Có mây,TN 11 km/h,95%,0.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,07,27°,Có mây,TN 13 km/h,93%,0.4 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,08,28°,Mưa,TN 15 km/h,88%,0.6 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,09,29°,Có mây,TTN 19 km/h,81%,1.1 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,10,29°,Mưa,TTN 20 km/h,86%,1.4 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,11,30°,Có mây,TTN 20 km/h,75%,2.5 (Trung bình)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,12,31°,Có mây,TTN 22 km/h,72%,2.9 (Trung bình)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,13,32°,Có mây,TTN 22 km/h,67%,2.5 (Trung bình)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,14,31°,Mưa,TTN 22 km/h,79%,1.4 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,15,29°,Mưa,TTN 22 km/h,85%,0.8 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,16,29°,Có mây,TTN 22 km/h,78%,1.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,17,29°,Có mây,TTN 20 km/h,78%,0.5 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,18,29°,Mưa,TTN 19 km/h,80%,0.0 (Thấp)
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,19,28°,Có mây,TTN 17 km/h,83%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,20,27°,Có mây,TTN 17 km/h,86%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,21,27°,Có mây,TN 15 km/h,88%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,22,27°,Có mây,TN 15 km/h,90%,
TRẦN NÃO,18 TRẦN NÃO PHƯỜNG BÌNH AN Quận 2,10.793933,106.730746,Quận 2,2 ngày tới,23,27°,Mưa dông,TN 13 km/h,91%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,14,33°,Có mây,T 19 km/h,61%,3.3 (Trung bình)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,15,32°,Có mây,T 17 km/h,64%,1.6 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,16,31°,Có mây,TTN 15 km/h,67%,0.7 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,17,30°,Có mây,TTN 17 km/h,71%,0.4 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,18,29°,Mưa,TTN 17 km/h,80%,0.0 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,19,28°,Có mây,TTN 17 km/h,83%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,20,28°,Mưa dông,TTN 15 km/h,86%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,21,27°,Có mây,TTN 13 km/h,88%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,22,27°,Mưa dông,TTN 13 km/h,91%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,hôm nay,23,27°,Có mây,TTN 11 km/h,92%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,00,27°,Có mây,TTN 11 km/h,92%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,01,27°,Có mây,TTN 11 km/h,92%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,02,26°,Mưa rào,TTN 11 km/h,92%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,03,26°,Có mây,TTN 11 km/h,93%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,04,26°,Có mây,TTN 11 km/h,98%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,05,26°,Có mây,TTN 11 km/h,95%,
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,06,26°,Có mây,TTN 11 km/h,95%,0.1 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,07,27°,Có mây,TTN 11 km/h,93%,0.6 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,08,28°,Có mây,TTN 15 km/h,87%,1.2 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,09,29°,Có mây,TTN 17 km/h,80%,1.1 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,10,30°,Có mây,TTN 19 km/h,76%,2.0 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,11,28°,Mưa,TTN 20 km/h,89%,2.0 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,12,28°,Mưa,T 20 km/h,89%,2.2 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,13,29°,Có mây,T 20 km/h,77%,2.6 (Trung bình)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,14,30°,Mưa,TTN 22 km/h,73%,1.6 (Thấp)
NGUYỄN TRI PHƯƠNG,465 NGUYỄN TRI PHƯƠNG PHƯỜNG 4 Quận 10,10.764613,106.667717,Quận 10,ngày mai,15,31°,Mưa,TN 22 km/h,76%,0.9 (Thấp)
